Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1708496771.076336),0,0,0,0,0,0,0,0,0,T
Z(1708496771.076889),0,0,0,0,0,0,0,0,0,T
Z(1708496771.077253),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.077536),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.077542),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.077899),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.078224),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.079502),2B0,35,FF,0,7,10,2A,0,0C,R
Z(1708496771.083172),0,0,0,0,0,0,0,0,0,T
Z(1708496771.084282),553,0,0,0,0,1,0,0,0,R
Z(1708496771.087657),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.087891),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.088112),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.088327),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.088698),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.089802),2B0,35,FF,0,7,1,2A,0,0C,R
Z(1708496771.094157),0,0,0,0,0,0,0,0,0,T
Z(1708496771.095634),0,0,0,0,0,0,0,0,0,T
Z(1708496771.095945),0,0,0,0,0,0,0,0,0,T
Z(1708496771.095952),0,0,0,0,0,0,0,0,0,T
Z(1708496771.096403),0,0,0,0,0,0,0,0,0,T
Z(1708496771.097467),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.097474),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.097927),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.097932),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.098346),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.100239),2B0,35,FF,0,7,32,2A,0,0C,R
Z(1708496771.103878),0,0,0,0,0,0,0,0,0,T
Z(1708496771.107222),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.107461),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.107725),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.107946),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.108145),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.110549),2B0,35,FF,0,7,23,2A,0,0C,R
Z(1708496771.114244),0,0,0,0,0,0,0,0,0,T
Z(1708496771.115754),0,0,0,0,0,0,0,0,0,T
Z(1708496771.115761),0,0,0,0,0,0,0,0,0,T
Z(1708496771.116151),0,0,0,0,0,0,0,0,0,T
Z(1708496771.116367),0,0,0,0,0,0,0,0,0,T
Z(1708496771.117882),316,31,17,40,0D,17,18,0,7F,R
Z(1708496771.117889),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.118076),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.118543),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.118549),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.118974),0,0,0,0,0,0,0,0,0,T
Z(1708496771.120916),2B0,35,FF,0,7,54,0,0,4C,R
Z(1708496771.124599),0,0,0,0,0,0,0,0,0,T
Z(1708496771.127369),316,31,17,3E,0D,17,18,0,7F,R
Z(1708496771.127376),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.127820),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.127825),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.128143),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.131286),2B0,35,FF,0,7,45,2A,0,0C,R
Z(1708496771.133642),556,33,6A,36,0D,0,24,0,2,R
Z(1708496771.133939),557,76,7B,80,80,1D,0,0,0,R
Z(1708496771.133946),0,0,0,0,0,0,0,0,0,T
Z(1708496771.134398),50C,0,0,0,0,4,0,0,A8,R
Z(1708496771.135772),0,0,0,0,0,0,0,0,0,T
Z(1708496771.135778),0,0,0,0,0,0,0,0,0,T
Z(1708496771.136130),0,0,0,0,0,0,0,0,0,T
Z(1708496771.136350),0,0,0,0,0,0,0,0,0,T
Z(1708496771.136773),500,3D,40,0,40,0,40,0,80,R
Z(1708496771.137332),316,31,17,3E,0D,17,18,0,7F,R
Z(1708496771.137702),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.137707),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.138008),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.138249),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.141737),2B0,35,FF,0,7,76,2A,0,0C,R
Z(1708496771.144399),541,3,0,0,0,0,0,0,1,R
Z(1708496771.145427),0,0,0,0,0,0,0,0,0,T
Z(1708496771.147304),316,31,17,3E,0D,17,18,0,7F,R
Z(1708496771.147639),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.147645),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.147974),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.148225),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.152061),2B0,35,FF,0,7,67,2A,0,0C,R
Z(1708496771.154931),0,0,0,0,0,0,0,0,0,T
Z(1708496771.155666),0,0,0,0,0,0,0,0,0,T
Z(1708496771.155945),0,0,0,0,0,0,0,0,0,T
Z(1708496771.155952),0,0,0,0,0,0,0,0,0,T
Z(1708496771.156401),0,0,0,0,0,0,0,0,0,T
Z(1708496771.157246),316,31,17,30,0D,17,18,0,7F,R
Z(1708496771.157453),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.157869),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.157875),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.158098),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.162453),2B0,35,FF,0,7,98,2A,0,0C,R
Z(1708496771.165997),0,0,0,0,0,0,0,0,0,T
Z(1708496771.167260),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.167560),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.167567),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.168097),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.168103),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.168405),0,0,0,0,0,0,0,0,0,T
Z(1708496771.168676),545,B8,0,0,89,0,0,0,0,R
Z(1708496771.168865),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496771.172736),2B0,35,FF,0,7,89,3A,E6,2,R
Z(1708496771.175768),0,0,0,0,0,0,0,0,0,T
Z(1708496771.175775),0,0,0,0,0,0,0,0,0,T
Z(1708496771.176216),0,0,0,0,0,0,0,0,0,T
Z(1708496771.176411),0,0,0,0,0,0,0,0,0,T
Z(1708496771.176936),0,0,0,0,0,0,0,0,0,T
Z(1708496771.177456),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.177463),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.177857),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.178057),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.178335),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.183163),2B0,35,FF,0,7,BA,2A,0,0C,R
Z(1708496771.186878),0,0,0,0,0,0,0,0,0,T
Z(1708496771.188009),316,31,17,32,0D,17,18,0,7F,R
Z(1708496771.188014),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.188395),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.188715),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.188721),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.193528),2B0,35,FF,0,7,AB,2A,0,0C,R
Z(1708496771.194045),0,0,0,0,0,0,0,0,0,T
Z(1708496771.195772),0,0,0,0,0,0,0,0,0,T
Z(1708496771.195778),0,0,0,0,0,0,0,0,0,T
Z(1708496771.196234),0,0,0,0,0,0,0,0,0,T
Z(1708496771.196431),0,0,0,0,0,0,0,0,0,T
Z(1708496771.197354),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.197360),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.197723),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.197943),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.198164),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.203704),2B0,35,FF,0,7,DC,2A,0,0C,R
Z(1708496771.207211),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.207445),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.207656),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.208036),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.208042),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.208399),0,0,0,0,0,0,0,0,0,T
Z(1708496771.214175),2B0,35,FF,0,7,CD,18,D8,0,R
Z(1708496771.214181),0,0,0,0,0,0,0,0,0,T
Z(1708496771.215872),0,0,0,0,0,0,0,0,0,T
Z(1708496771.215880),0,0,0,0,0,0,0,0,0,T
Z(1708496771.216112),0,0,0,0,0,0,0,0,0,T
Z(1708496771.216123),0,0,0,0,0,0,0,0,0,T
Z(1708496771.217608),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.217616),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.217937),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.218297),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.218304),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.218751),0,0,0,0,0,0,0,0,0,T
Z(1708496771.224682),2B0,35,FF,0,7,FE,0,0,C4,R
Z(1708496771.227090),559,0,0,0,0,0,0,0,0,R
Z(1708496771.227097),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.227312),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.227751),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.227757),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.228109),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.228321),0,0,0,0,0,0,0,0,0,T
Z(1708496771.232268),556,33,6A,36,0D,0,24,0,2,R
Z(1708496771.232273),557,76,7B,80,80,1D,0,0,0,R
Z(1708496771.234012),0,0,0,0,0,0,0,0,0,T
Z(1708496771.234247),50C,0,0,0,0,4,0,0,B8,R
Z(1708496771.235193),2B0,35,FF,0,7,EF,0,0,B8,R
Z(1708496771.235597),0,0,0,0,0,0,0,0,0,T
Z(1708496771.235785),0,0,0,0,0,0,0,0,0,T
Z(1708496771.236082),0,0,0,0,0,0,0,0,0,T
Z(1708496771.236427),0,0,0,0,0,0,0,0,0,T
Z(1708496771.236771),500,3D,80,0,80,0,40,0,80,R
Z(1708496771.237188),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.237426),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.237631),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.237808),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.238123),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.244257),541,3,0,0,0,0,0,0,1,R
Z(1708496771.244698),52A,0,0,0,0,6,0,0,0,R
Z(1708496771.245341),2B0,35,FF,0,7,10,0,0,0,R
Z(1708496771.247172),316,31,17,34,0D,17,18,0,7F,R
Z(1708496771.247345),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.247547),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.247834),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.248043),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.249590),0,0,0,0,0,0,0,0,0,T
Z(1708496771.255091),0,0,0,0,0,0,0,0,0,T
Z(1708496771.255824),0,0,0,0,0,0,0,0,0,T
Z(1708496771.255838),2B0,35,FF,0,7,1,0,0,0,R
Z(1708496771.256096),0,0,0,0,0,0,0,0,0,T
Z(1708496771.256435),0,0,0,0,0,0,0,0,0,T
Z(1708496771.256446),0,0,0,0,0,0,0,0,0,T
Z(1708496771.257945),316,31,17,38,0D,17,18,0,7F,R
Z(1708496771.258132),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.258307),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.258696),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.258704),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.266086),2B0,35,FF,0,7,32,2A,0,0C,R
Z(1708496771.267248),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.267631),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.267637),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.267873),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.268232),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.268239),0,0,0,0,0,0,0,0,0,T
Z(1708496771.268569),545,B8,0,0,8A,0,0,0,0,R
Z(1708496771.268924),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496771.269816),0,0,0,0,0,0,0,0,0,T
Z(1708496771.275742),0,0,0,0,0,0,0,0,0,T
Z(1708496771.275748),0,0,0,0,0,0,0,0,0,T
Z(1708496771.275997),0,0,0,0,0,0,0,0,0,T
Z(1708496771.276406),0,0,0,0,0,0,0,0,0,T
Z(1708496771.276414),2B0,35,FF,0,7,23,40,0,80,R
Z(1708496771.277101),0,0,0,0,0,0,0,0,0,T
Z(1708496771.277323),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.277328),200,0C,0,0,0,0,0,0,7F,R
Z(1708496771.277699),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.278045),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.278050),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.284171),553,0,0,0,0,1,0,0,0,R
Z(1708496771.286842),2B0,35,FF,0,7,54,0,0,0,R
Z(1708496771.287183),316,31,17,36,0D,17,18,0,7F,R
Z(1708496771.287373),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.287566),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.287985),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.287991),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.290421),0,0,0,0,0,0,0,0,0,T
Z(1708496771.294015),0,0,0,0,0,0,0,0,0,T
Z(1708496771.295596),0,0,0,0,0,0,0,0,0,T
Z(1708496771.296005),0,0,0,0,0,0,0,0,0,T
Z(1708496771.296011),0,0,0,0,0,0,0,0,0,T
Z(1708496771.296363),0,0,0,0,0,0,0,0,0,T
Z(1708496771.297100),2B0,35,FF,0,7,45,0,0,80,R
Z(1708496771.297317),316,31,17,24,0D,17,18,0,7F,R
Z(1708496771.297487),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.297953),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.297961),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.298232),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.307160),316,31,17,22,0D,17,18,0,7F,R
Z(1708496771.307361),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.307541),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.307902),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.307908),2B0,35,FF,0,7,76,AE,69,28,R
Z(1708496771.308228),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.311171),0,0,0,0,0,0,0,0,0,T
Z(1708496771.314221),0,0,0,0,0,0,0,0,0,T
Z(1708496771.315754),0,0,0,0,0,0,0,0,0,T
Z(1708496771.315761),0,0,0,0,0,0,0,0,0,T
Z(1708496771.316030),0,0,0,0,0,0,0,0,0,T
Z(1708496771.316295),0,0,0,0,0,0,0,0,0,T
Z(1708496771.317271),316,31,17,22,0D,17,18,0,7F,R
Z(1708496771.317577),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.317583),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.317971),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.317976),2B0,35,FF,0,7,67,AE,69,37,R
Z(1708496771.318376),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.318556),0,0,0,0,0,0,0,0,0,T
Z(1708496771.327462),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.327697),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.327867),200,0C,0,0,0,0,0,0,0,R
Z(1708496771.328150),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.328156),2B0,35,FF,0,7,98,AE,69,0A,R
Z(1708496771.328590),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.330988),556,33,6A,36,0D,0,24,0,2,R
Z(1708496771.330996),557,75,7B,80,80,1D,0,0,0,R
Z(1708496771.331784),0,0,0,0,0,0,0,0,0,T
Z(1708496771.333996),0,0,0,0,0,0,0,0,0,T
Z(1708496771.334305),50C,0,0,0,0,4,0,0,C8,R
Z(1708496771.334310),5B0,89,A1,7,0,4,0,0,C8,R
Z(1708496771.335652),0,0,0,0,0,0,0,0,0,T
Z(1708496771.335836),0,0,0,0,0,0,0,0,0,T
Z(1708496771.336064),0,0,0,0,0,0,0,0,0,T
Z(1708496771.336236),0,0,0,0,0,0,0,0,0,T
Z(1708496771.336745),500,3D,0,0,0,0,0,0,80,R
Z(1708496771.336929),5A0,0,0,0,0,19,0,0,0,R
Z(1708496771.337168),5A1,0,0,0,0,0,0,0,0,R
Z(1708496771.337785),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.337793),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.338084),200,8,0,0,0,0,0,0,0,R
Z(1708496771.338534),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.338541),2B0,35,FF,0,7,89,AE,69,19,R
Z(1708496771.338720),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.344228),541,3,0,0,0,0,0,0,1,R
Z(1708496771.347250),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.347257),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.347586),200,8,0,0,0,0,0,0,0,R
Z(1708496771.347791),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.348000),329,4F,97,79,0C,11,2A,0,0C,R
Z(1708496771.348969),2B0,35,FF,0,7,BA,2A,0,0C,R
Z(1708496771.352667),0,0,0,0,0,0,0,0,0,T
Z(1708496771.354939),0,0,0,0,0,0,0,0,0,T
Z(1708496771.355720),0,0,0,0,0,0,0,0,0,T
Z(1708496771.355727),0,0,0,0,0,0,0,0,0,T
Z(1708496771.356098),0,0,0,0,0,0,0,0,0,T
Z(1708496771.356272),0,0,0,0,0,0,0,0,0,T
Z(1708496771.357176),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.357414),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.357576),200,8,0,0,0,0,0,0,0,R
Z(1708496771.357958),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.357966),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.359468),2B0,35,FF,0,7,AB,2A,0,0C,R
Z(1708496771.367455),316,31,17,2A,0D,17,18,0,7F,R
Z(1708496771.367659),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.367839),200,8,0,0,0,0,0,0,0,R
Z(1708496771.368268),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.368274),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.368667),0,0,0,0,0,0,0,0,0,T
Z(1708496771.368674),545,B8,0,0,89,0,0,0,0,R
Z(1708496771.369083),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496771.369988),2B0,35,FF,0,7,DC,3A,E6,2,R
Z(1708496771.373743),0,0,0,0,0,0,0,0,0,T
Z(1708496771.375742),0,0,0,0,0,0,0,0,0,T
Z(1708496771.375749),0,0,0,0,0,0,0,0,0,T
Z(1708496771.376310),0,0,0,0,0,0,0,0,0,T
Z(1708496771.376316),0,0,0,0,0,0,0,0,0,T
Z(1708496771.377017),0,0,0,0,0,0,0,0,0,T
Z(1708496771.377467),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.377475),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.377718),200,8,0,0,0,0,0,0,0,R
Z(1708496771.377979),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.378246),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.380526),2B0,35,FF,0,7,CD,2A,0,0C,R
Z(1708496771.387267),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.387274),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.387671),200,8,0,0,0,0,0,0,0,R
Z(1708496771.387929),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.387936),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.391071),2B0,35,FF,0,7,FE,2A,0,0C,R
Z(1708496771.394047),0,0,0,0,0,0,0,0,0,T
Z(1708496771.394772),0,0,0,0,0,0,0,0,0,T
Z(1708496771.395787),0,0,0,0,0,0,0,0,0,T
Z(1708496771.395793),0,0,0,0,0,0,0,0,0,T
Z(1708496771.396200),0,0,0,0,0,0,0,0,0,T
Z(1708496771.396206),0,0,0,0,0,0,0,0,0,T
Z(1708496771.397338),316,31,17,2E,0D,17,18,0,7F,R
Z(1708496771.397661),200,8,0,0,0,0,0,0,7F,R
Z(1708496771.397667),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.398026),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.398241),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.401433),2B0,35,FF,0,7,EF,2A,0,0C,R
Z(1708496771.407717),316,31,17,3C,0D,17,18,0,7F,R
Z(1708496771.407777),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.408102),200,8,0,0,0,0,0,0,0,R
Z(1708496771.408109),260,1,17,0,30,3,AE,69,0A,R
Z(1708496771.408393),329,84,97,79,0C,11,2A,0,0C,R
Z(1708496771.411747),2B0,35,FF,0,7,10,2A,0,0C,R
Z(1708496771.414341),0,0,0,0,0,0,0,0,0,T
Z(1708496771.415360),0,0,0,0,0,0,0,0,0,T
Z(1708496771.415714),0,0,0,0,0,0,0,0,0,T
Z(1708496771.416047),0,0,0,0,0,0,0,0,0,T
Z(1708496771.416054),44,0,0,0,84,FF,0,0,0,R
Z(1708496771.416349),43,0,0,0,0,0,0,0,0,R
Z(1708496771.416685),0,0,0,0,0,0,0,0,0,T
Z(1708496771.416691),0,0,0,0,0,0,0,0,0,T
Z(1708496771.417547),316,31,17,3A,0D,17,18,0,7F,R
Z(1708496771.417554),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.417679),200,8,0,0,0,0,0,0,0,R
Z(1708496771.418056),260,1,17,0,30,3,AE,69,19,R
Z(1708496771.418255),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.418556),0,0,0,0,0,0,0,0,0,T
Z(1708496771.422501),2B0,35,FF,0,7,1,0,0,C4,R
Z(1708496771.427343),316,31,17,3A,0D,17,18,0,7F,R
Z(1708496771.427354),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.427657),200,8,0,0,0,0,0,0,0,R
Z(1708496771.427959),260,1,17,0,30,3,AE,69,28,R
Z(1708496771.427967),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.428301),559,0,0,0,0,0,0,0,0,R
Z(1708496771.432434),2B0,35,FF,0,7,32,0,0,0,R
Z(1708496771.434055),0,0,0,0,0,0,0,0,0,T
Z(1708496771.434294),50C,0,0,0,0,4,0,0,D8,R
Z(1708496771.434489),556,33,6A,36,0D,0,24,0,2,R
Z(1708496771.434694),557,75,7B,80,80,1D,0,0,0,R
Z(1708496771.435638),0,0,0,0,0,0,0,0,0,T
Z(1708496771.436065),0,0,0,0,0,0,0,0,0,T
Z(1708496771.436072),0,0,0,0,0,0,0,0,0,T
Z(1708496771.436371),0,0,0,0,0,0,0,0,0,T
Z(1708496771.436609),0,0,0,0,0,0,0,0,0,T
Z(1708496771.436615),500,3D,0,0,0,0,0,E3,0,R
Z(1708496771.437883),316,31,17,22,0D,17,18,0,7F,R
Z(1708496771.437900),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.438118),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.438388),260,1,17,0,30,3,AE,69,37,R
Z(1708496771.438707),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.442948),2B0,35,FF,0,7,23,2A,0,0C,R
Z(1708496771.444715),541,3,0,0,0,0,0,0,1,R
Z(1708496771.444735),52A,0,0,0,0,6,0,0,0,R
Z(1708496771.447274),316,31,18,1A,0D,17,18,0,7F,R
Z(1708496771.447538),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.447546),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.448011),260,1,17,0,30,3,AE,6B,8,R
Z(1708496771.448017),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.453167),2B0,35,FF,0,7,54,2A,0,0C,R
Z(1708496771.454918),0,0,0,0,0,0,0,0,0,T
Z(1708496771.455897),0,0,0,0,0,0,0,0,0,T
Z(1708496771.455910),0,0,0,0,0,0,0,0,0,T
Z(1708496771.456161),0,0,0,0,0,0,0,0,0,T
Z(1708496771.456552),0,0,0,0,0,0,0,0,0,T
Z(1708496771.456813),0,0,0,0,0,0,0,0,0,T
Z(1708496771.457517),316,31,18,1A,0D,17,18,0,7F,R
Z(1708496771.457526),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.457532),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.457850),260,1,17,0,30,3,AE,6B,17,R
Z(1708496771.458315),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.463686),2B0,35,FF,0,7,45,2A,0,0C,R
Z(1708496771.467710),316,31,18,1A,0D,17,18,0,7F,R
Z(1708496771.467721),18F,0,36,17,0,0,55,0,0,R
Z(1708496771.467728),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.468765),260,1,17,0,30,3,AE,6B,26,R
Z(1708496771.468784),329,D1,97,79,0C,11,2A,0,0C,R
Z(1708496771.468793),0,0,0,0,0,0,0,0,0,T
Z(1708496771.468800),545,B8,0,0,89,0,0,0,0,R
Z(1708496771.469061),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496771.473975),2B0,35,FF,0,7,76,3A,E6,2,R
Z(1708496771.475853),0,0,0,0,0,0,0,0,0,T
Z(1708496771.475862),0,0,0,0,0,0,0,0,0,T
Z(1708496771.476342),0,0,0,0,0,0,0,0,0,T
Z(1708496771.476351),0,0,0,0,0,0,0,0,0,T
Z(1708496771.477157),0,0,0,0,0,0,0,0,0,T
Z(1708496771.477170),316,31,18,14,0D,17,18,0,7F,R
Z(1708496771.477340),18F,0,35,17,0,0,55,0,0,R
Z(1708496771.477780),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.477873),260,1,17,0,30,3,AE,6B,35,R
Z(1708496771.477882),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.478255),0,0,0,0,0,0,0,0,0,T
Z(1708496771.484555),553,0,0,0,0,1,0,0,0,R
Z(1708496771.484568),2B0,35,FF,0,7,67,0,0,0,R
Z(1708496771.487612),316,31,18,12,0D,18,18,0,7F,R
Z(1708496771.487713),18F,0,36,18,0,0,55,0,0,R
Z(1708496771.487723),200,0B,0,0,0,0,0,0,0,R
Z(1708496771.488203),260,1,18,0,30,3,AE,6B,7,R
Z(1708496771.488214),329,0F,97,79,0C,11,2A,0,0C,R
Z(1708496771.494242),0,0,0,0,0,0,0,0,0,T
Z(1708496771.494879),2B0,35,FF,0,7,98,2A,0,0C,R
Z(1708496771.496001),0,0,0,0,0,0,0,0,0,T
Z(1708496771.496010),0,0,0,0,0,0,0,0,0,T
Z(1708496771.496327),0,0,0,0,0,0,0,0,0,T
Z(1708496771.496336),0,0,0,0,0,0,0,0,0,T
Z(1708496771.497839),316,31,18,12,0D,18,18,0,7F,R
Z(1708496771.497857),18F,0,36,18,0,0,55,0,0,R
Z(1708496771.497862),200,0B,0,0,0,0,0,0,0,R
